real12,pred12,real3,pred3
67.333336,68.234375,69.625,68.15413
69.0,68.4074,68.25,68.34575
67.75,68.6115,66.55556,68.53047
69.22222,68.77369,69.14286,68.69773
68.375,68.819885,68.2,68.73547
69.333336,68.57535,0.0,68.45363
68.125,68.60951,0.0,68.53938
68.625,68.62862,68.2,68.56409
68.44444,67.436615,68.75,67.67261
69.25,67.72943,67.333336,67.54144
69.125,68.37302,69.0,68.272896
68.375,68.7117,67.75,68.685394
68.0,68.21033,69.22222,68.26413
68.5,68.44833,68.375,68.46822
69.125,68.3259,69.333336,68.29599
69.125,68.46172,68.125,68.46265
69.55556,68.481636,68.625,68.47101
68.111115,68.54787,68.44444,68.51414
69.25,68.53532,69.25,68.49072
68.625,68.62742,69.125,68.57359
67.888885,68.663956,68.375,68.602036
69.125,68.82368,68.0,68.75318
68.75,68.89532,68.5,68.82166
68.25,68.868546,69.125,68.79585
69.625,68.80818,69.125,68.72994
68.333336,68.769684,69.55556,68.703995
69.125,68.839554,68.111115,68.78587
69.14286,68.89458,69.25,68.842476
68.625,69.01887,68.625,68.962654
69.0,68.91045,67.888885,68.844826
69.375,69.003746,69.125,68.947105
69.125,68.97363,68.75,68.90551
68.5,68.876076,68.25,68.80776
69.375,68.89465,69.625,68.844376
68.666664,68.8526,68.333336,68.80785
69.5,68.791954,69.125,68.75799
69.0,68.935524,69.14286,68.90922
69.5,68.84331,68.625,68.81199
68.888885,68.89668,69.0,68.8793
69.85714,68.930786,69.375,68.88707
69.25,68.87728,69.125,68.83773
68.25,68.91576,68.5,68.887085
67.55556,68.96315,69.375,68.91981
69.375,68.990616,68.666664,68.95701
69.666664,68.94333,69.5,68.911804
69.0,68.98233,69.0,68.95797
69.125,68.91885,69.5,68.90661
69.375,69.019775,68.888885,69.00996
68.77778,68.984055,69.85714,68.96933
67.75,69.06996,69.25,69.055534
69.375,69.009995,68.25,69.004944
69.111115,69.1396,67.55556,69.120674
67.75,69.13522,69.375,69.114944
69.42857,69.00099,69.666664,68.989555
69.125,68.75357,69.0,68.734886
67.888885,68.79393,69.125,68.826706
69.111115,68.91185,69.375,68.94526
68.25,68.916794,68.77778,68.945175
68.75,68.94736,67.75,68.973145
69.666664,68.9837,69.375,69.000626
69.25,68.930855,69.111115,68.94681
68.75,68.71294,67.75,68.733955
69.111115,68.74047,69.42857,68.78341
68.0,68.74775,69.125,68.780365
69.0,68.61081,67.888885,68.63272
69.111115,68.70331,69.111115,68.749084
69.375,68.74137,68.25,68.79479
68.875,68.6176,68.75,68.65421
69.44444,68.63829,69.666664,68.68494
69.25,68.51453,69.25,68.564964
67.25,68.53305,68.75,68.58356
69.5,68.70674,69.111115,68.72542
67.625,68.76426,68.0,68.76342
66.75,68.76657,69.0,68.77487
67.75,68.78785,69.111115,68.79329
68.0,68.63864,69.375,68.64696
68.0,68.69825,68.875,68.72315
60.444443,68.72191,69.44444,68.74363
68.25,68.811035,69.25,68.823784
68.22222,68.81504,67.25,68.83858
67.75,68.907555,69.5,68.90995
68.5,68.950165,67.625,68.95327
68.666664,68.68501,66.75,68.68825
68.75,68.782684,67.75,68.79081
68.666664,68.579414,68.0,68.58986
0.0,68.30608,68.0,68.311264
0.0,68.260185,60.444443,68.221664
0.0,68.17587,68.25,68.18471
0.0,68.11657,68.22222,68.15288
0.0,68.07202,67.75,68.01028
0.0,67.970085,68.5,68.056046
0.0,68.03307,68.666664,68.102005
0.0,67.99571,68.75,68.035904
0.0,68.0487,68.666664,68.056946
0.0,68.172874,0.0,68.170044
0.0,68.20942,0.0,68.20331
0.0,68.285675,0.0,68.257385
0.0,66.97158,0.0,66.8633
0.0,67.77969,0.0,67.5915
0.0,68.336395,0.0,68.145706
0.0,67.59519,0.0,67.11753
0.0,67.91703,0.0,67.55162
0.0,68.091064,0.0,67.074104
0.0,67.48549,0.0,66.07031
0.0,68.1049,0.0,65.68578
0.0,68.56817,0.0,66.60048
0.0,68.28285,0.0,66.23698
0.0,65.7945,0.0,64.96204
0.0,65.628784,0.0,63.17518
0.0,65.45654,0.0,63.232414
0.0,65.27842,0.0,63.276215
0.0,65.089935,0.0,63.275574
0.0,64.89383,0.0,63.262077
0.0,64.68977,0.0,63.23635
0.0,64.47774,0.0,63.19036
0.0,64.2596,0.0,63.12848
0.0,64.06506,0.0,63.054836
0.0,63.86786,0.0,62.973747
0.0,63.73258,0.0,62.877907
0.0,63.526947,0.0,62.717205
0.0,63.30612,0.0,62.57503
0.0,63.08922,0.0,62.433285
0.0,62.87803,0.0,62.29345
0.0,62.72547,0.0,62.176327
0.0,62.585716,0.0,62.06473
0.0,62.451035,0.0,61.955868
0.0,62.31757,0.0,61.84888
0.0,61.708565,0.0,60.09377
0.0,63.010048,0.0,63.43013
0.0,62.263996,0.0,62.607586
0.0,63.091545,0.0,63.66277
0.0,62.776146,0.0,63.2504
0.0,62.617527,0.0,63.092476
0.0,62.68819,0.0,63.168137
0.0,63.272007,0.0,63.726685
0.0,62.92188,0.0,63.35393
0.0,62.88224,0.0,63.319305
0.0,62.833214,0.0,63.266514
0.0,62.726074,0.0,63.154354
0.0,62.74773,0.0,63.178246
0.0,62.769943,0.0,63.202812
0.0,62.78585,0.0,63.22304
0.0,62.80116,0.0,63.243095
0.0,62.817226,0.0,63.26406
0.0,62.83748,0.0,63.28863
0.0,62.859386,0.0,63.31478
0.0,62.88185,0.0,63.341602
0.0,62.90489,0.0,63.369106
0.0,62.92852,0.0,63.39731
0.0,62.952766,0.0,63.426216
0.0,62.97765,0.0,63.45584
0.0,63.003204,0.0,63.48621
0.0,63.029522,0.0,63.51738
0.0,63.056534,0.0,63.549286
0.0,63.08426,0.0,63.581944
0.0,63.11271,0.0,63.615337
0.0,63.145958,0.0,63.653603
0.0,63.17521,0.0,63.6861
0.0,63.20273,0.0,63.716175
0.0,63.23085,0.0,63.746746
0.0,63.259754,0.0,63.77794
0.0,63.28917,0.0,63.809513
0.0,63.31904,0.0,63.841377
0.0,63.34928,0.0,63.873444
0.0,63.37979,0.0,63.905594
0.0,63.410446,0.0,63.93769
0.0,63.441097,0.0,63.969566
0.0,63.47156,0.0,64.00104
0.0,63.501625,0.0,64.03188
0.0,63.531048,0.0,64.06186
0.0,63.559563,0.0,64.090706
0.0,63.586864,0.0,64.11812
0.0,63.61998,0.0,64.151184
0.0,63.6559,0.0,64.18535
0.0,63.688507,0.0,64.21594
0.0,63.717552,0.0,64.24274
0.0,63.742916,0.0,64.26558
0.0,63.764217,0.0,64.284134
0.0,63.77998,0.0,64.29741
0.0,63.79148,0.0,64.306404
0.0,63.798527,0.0,64.31096
0.0,63.801,0.0,64.31096
0.0,63.798836,0.0,64.30636
0.0,63.791615,0.0,64.29706
0.0,63.7802,0.0,64.283516
0.0,63.764725,0.0,64.26579
0.0,63.745296,0.0,64.244
0.0,63.72206,0.0,64.21829
0.0,63.69519,0.0,64.18884
0.0,63.664886,0.0,64.155846
0.0,63.631134,0.0,64.119385
0.0,63.593483,0.0,64.07931
0.0,63.55294,0.0,64.03628
0.0,63.509808,0.0,63.990566
0.0,63.46447,0.0,63.942272
0.0,63.417152,0.0,63.891838
0.0,63.368145,0.0,63.83954
0.0,63.317764,0.0,63.785652
0.0,63.266277,0.0,63.730415
0.0,63.219555,0.0,63.679707
0.0,63.174446,0.0,63.630398
0.0,63.129086,0.0,63.58052
0.0,63.08364,0.0,63.53022
0.0,63.03827,0.0,63.479614
0.0,62.993137,0.0,63.428795
0.0,62.948395,0.0,63.377834
0.0,62.904102,0.0,63.326874
0.0,62.863777,0.0,63.277824
0.0,62.82634,0.0,63.23012
0.0,62.789986,0.0,63.182816
0.0,62.754814,0.0,63.13598
0.0,62.72091,0.0,63.08967
0.0,62.68836,0.0,63.043938
0.0,62.65724,0.0,62.99884
0.0,62.627636,0.0,62.954437
0.0,62.5996,0.0,62.910744
0.0,62.57318,0.0,62.867783
0.0,62.548386,0.0,62.825546
0.0,62.525215,0.0,62.784004
0.0,62.50358,0.0,62.74467
0.0,62.48344,0.0,62.706516
0.0,62.464737,0.0,62.66902
0.0,62.447407,0.0,62.63218
0.0,62.431435,0.0,62.59607
0.0,62.416885,0.0,62.56089
0.0,62.404976,0.0,62.527878
0.0,62.396946,0.0,62.498333
0.0,62.397453,0.0,62.480637
0.0,62.39999,0.0,62.466797
0.0,62.4066,0.0,62.457375
0.0,62.416946,0.0,62.450768
0.0,62.42665,0.0,62.44312
0.0,62.436653,0.0,62.43809
0.0,62.446167,0.0,62.434296
0.0,62.455647,0.0,62.429676
0.0,62.464905,0.0,62.42411
0.0,62.472736,0.0,62.416958
0.0,62.477066,0.0,62.40821
0.0,62.477554,0.0,62.400536
0.0,62.47627,0.0,62.394333
0.0,62.477814,0.0,62.390736
0.0,62.48545,0.0,62.393177
0.0,62.49324,0.0,62.39557
0.0,62.50116,0.0,62.397976
0.0,62.50917,0.0,62.400448
0.0,62.51723,0.0,62.40304
0.0,62.525322,0.0,62.405796
0.0,62.533463,0.0,62.408512
0.0,62.541557,0.0,62.410934
0.0,62.549297,0.0,62.413105
0.0,62.55639,0.0,62.41472
68.0,62.57105,0.0,62.42412
68.44444,62.587784,0.0,62.435734
69.25,62.603367,0.0,62.446278
69.0,62.616898,0.0,62.454723
69.44444,62.62907,0.0,62.46189
68.5,62.63996,0.0,62.467876
68.625,62.649544,0.0,62.472652
69.0,62.657806,0.0,62.47621
67.5,62.664745,0.0,62.478554
69.125,62.67036,68.0,62.47968
67.666664,62.67466,68.44444,62.479603
69.25,62.67766,69.25,62.478348
69.111115,66.45706,69.0,66.55455
69.25,67.96452,69.44444,68.110405
68.333336,68.347015,68.5,68.476715
69.0,68.5431,68.625,68.587036
69.25,68.8936,69.0,68.920044
69.333336,68.892044,67.5,68.8855
69.875,68.8003,69.125,68.78256
68.25,68.825874,67.666664,68.80594
68.875,68.66716,69.25,68.596146
68.333336,68.7308,69.111115,68.67215
68.375,68.63169,69.25,68.545425
69.666664,68.66876,68.333336,68.62426
68.125,68.834145,69.0,68.78028
69.375,68.891556,69.25,68.84288
68.625,68.86862,69.333336,68.79518
68.111115,68.88252,69.875,68.79369
69.125,68.958374,68.25,68.87229
68.5,69.042786,68.875,68.95254
68.75,69.20081,68.333336,69.1055
67.875,69.10295,68.375,68.99094
68.375,69.10615,69.666664,68.998474
68.71429,69.038704,68.125,68.921196
68.77778,68.9426,69.375,68.85663
69.625,69.05893,68.625,68.99195
68.44444,68.942116,68.111115,68.874756
69.125,68.986755,69.125,68.9317
68.5,69.007256,68.5,68.92817
66.666664,68.91222,68.75,68.83335
67.625,68.95571,67.875,68.881065
68.375,68.88836,68.375,68.80726
66.666664,68.86388,68.71429,68.78933
68.375,68.77322,68.77778,68.67899
69.5,68.691086,69.625,68.61434
69.2,68.72119,68.44444,68.660385
68.44444,68.73655,69.125,68.67966
69.28571,68.89877,68.5,68.83235
67.111115,68.87743,66.666664,68.80289
69.25,68.93334,67.625,68.84454
68.888885,68.93692,68.375,68.83356
69.25,68.71844,66.666664,68.586784
69.22222,68.54865,68.375,68.449356
68.625,68.507935,69.5,68.45256
51.75,68.290115,69.2,68.203636
0.0,68.27652,68.44444,68.2594
0.0,68.51674,69.28571,68.50994
0.0,68.65592,67.111115,68.65273
0.0,68.65285,69.25,68.61612
0.0,68.73152,68.888885,68.67126
0.0,68.5588,69.25,68.48487
0.0,68.64448,69.22222,68.59251
0.0,68.65781,68.625,68.598785
0.0,68.89522,51.75,68.84806
0.0,69.003654,0.0,68.94423
0.0,68.96219,0.0,68.905754
0.0,67.72245,0.0,64.39872
0.0,67.07092,0.0,64.49409
0.0,55.396942,0.0,45.069023
0.0,59.71926,0.0,54.20959
0.0,64.86857,0.0,61.415024
0.0,60.609802,0.0,57.842728
0.0,65.13535,0.0,63.785248
0.0,63.96521,0.0,63.603504
0.0,63.644165,0.0,63.186893
0.0,63.104866,0.0,63.05432
0.0,62.051605,0.0,61.607147
0.0,50.342728,0.0,47.586067
0.0,60.939575,0.0,59.13897
0.0,61.007366,0.0,59.057674
0.0,61.09377,0.0,58.986668
0.0,61.199654,0.0,58.926086
0.0,61.244373,0.0,58.860744
0.0,61.31435,0.0,58.805336
0.0,61.42308,0.0,58.764103
0.0,61.5029,0.0,58.718426
0.0,61.572998,0.0,58.692917
0.0,61.63976,0.0,58.679527
0.0,61.704605,0.0,58.66258
0.0,61.773746,0.0,58.64918
0.0,61.845078,0.0,58.6328
0.0,61.9214,0.0,58.609535
0.0,61.999454,0.0,58.57825
0.0,62.12604,0.0,58.527855
0.0,62.447884,0.0,58.45251
0.0,62.759132,0.0,58.368305
0.0,63.056602,0.0,58.27667
0.0,63.337612,0.0,58.178734
0.0,63.59957,0.0,58.07424
68.0,63.840797,0.0,57.961304
69.333336,64.06146,0.0,57.840267
69.375,64.26286,0.0,57.712193
68.625,64.44637,0.0,57.576027
68.77778,64.61384,0.0,57.430943
68.125,64.76771,0.0,57.27019
67.875,64.9229,0.0,57.09864
69.0,65.10382,0.0,56.92034
68.22222,65.27653,0.0,56.735897
68.75,65.44203,68.0,56.54472
68.666664,65.60166,69.333336,56.35033
68.25,65.756256,69.375,56.157238
68.333336,67.22693,68.625,67.276726
67.0,68.268845,68.77778,68.311295
67.125,68.95366,68.125,68.976746
68.375,68.86745,67.875,68.80167
66.55556,68.87929,69.0,68.85106
67.125,68.71513,68.22222,68.702965
59.444443,68.48184,68.75,68.47256
66.833336,68.55432,68.666664,68.553276
0.0,68.47201,68.25,68.478714
0.0,68.50701,68.333336,68.52211
0.0,68.543625,67.0,68.57313
0.0,68.480194,67.125,68.49463
0.0,68.47974,68.375,68.484886
0.0,68.25882,66.55556,68.22409
0.0,68.077965,67.125,68.01714
0.0,68.10483,59.444443,68.098694
0.0,67.86154,66.833336,67.84868
0.0,67.79604,0.0,67.726456
0.0,67.69587,0.0,67.54591
0.0,67.50354,0.0,67.41682
0.0,67.14725,0.0,66.77399
0.0,67.523895,0.0,67.645836
0.0,67.70414,0.0,67.644775
0.0,66.60307,0.0,66.35224
0.0,66.400505,0.0,66.12199
0.0,66.70702,0.0,66.28035
0.0,66.36246,0.0,65.81879
0.0,64.311935,0.0,63.757362
0.0,63.79302,0.0,63.165596
0.0,63.647007,0.0,62.38878
0.0,65.691895,0.0,64.76735
0.0,66.06788,0.0,62.650692
0.0,65.9319,0.0,62.875496
0.0,65.79208,0.0,63.083
0.0,65.628784,0.0,63.17518
0.0,65.45654,0.0,63.232414
0.0,65.27842,0.0,63.276215
0.0,65.089935,0.0,63.275574
0.0,64.89383,0.0,63.262077
0.0,64.68977,0.0,63.23635
0.0,64.47774,0.0,63.19036
0.0,64.2596,0.0,63.12848
0.0,64.06506,0.0,63.054836
0.0,63.86786,0.0,62.973747
0.0,63.73258,0.0,62.877907
0.0,63.526947,0.0,62.717205
0.0,63.30612,0.0,62.57503
0.0,63.08922,0.0,62.433285
0.0,62.87803,0.0,62.29345
0.0,62.72547,0.0,62.176327
0.0,62.585716,0.0,62.06473
0.0,62.451035,0.0,61.955868
0.0,62.31757,0.0,61.84888
0.0,61.708565,0.0,60.09377
0.0,63.010048,0.0,63.43013
0.0,62.263996,0.0,62.607586
0.0,63.091545,0.0,63.66277
0.0,62.776146,0.0,63.2504
0.0,62.617527,0.0,63.092476
0.0,62.68819,0.0,63.168137
0.0,63.272007,0.0,63.726685
0.0,62.92188,0.0,63.35393
0.0,62.88224,0.0,63.319305
0.0,62.833214,0.0,63.266514
0.0,62.726074,0.0,63.154354
0.0,62.74773,0.0,63.178246
0.0,62.769943,0.0,63.202812
0.0,62.78585,0.0,63.22304
0.0,62.80116,0.0,63.243095
0.0,62.817226,0.0,63.26406
0.0,62.83748,0.0,63.28863
0.0,62.859386,0.0,63.31478
0.0,62.88185,0.0,63.341602
0.0,62.90489,0.0,63.369106
0.0,62.92852,0.0,63.39731
0.0,62.952766,0.0,63.426216
0.0,62.97765,0.0,63.45584
0.0,63.003204,0.0,63.48621
0.0,63.029522,0.0,63.51738
0.0,63.056534,0.0,63.549286
0.0,63.08426,0.0,63.581944
0.0,63.11271,0.0,63.615337
0.0,63.145958,0.0,63.653603
0.0,63.17521,0.0,63.6861
0.0,63.20273,0.0,63.716175
0.0,63.23085,0.0,63.746746
0.0,63.259754,0.0,63.77794
0.0,63.28917,0.0,63.809513
0.0,63.31904,0.0,63.841377
0.0,63.34928,0.0,63.873444
0.0,63.37979,0.0,63.905594
0.0,63.410446,0.0,63.93769
0.0,63.441097,0.0,63.969566
0.0,63.47156,0.0,64.00104
0.0,63.501625,0.0,64.03188
0.0,63.531048,0.0,64.06186
0.0,63.559563,0.0,64.090706
0.0,63.586864,0.0,64.11812
0.0,63.61998,0.0,64.151184
0.0,63.6559,0.0,64.18535
0.0,63.688507,0.0,64.21594
0.0,63.717552,0.0,64.24274
0.0,63.742916,0.0,64.26558
0.0,63.764217,0.0,64.284134
0.0,63.77998,0.0,64.29741
0.0,63.79148,0.0,64.306404
0.0,63.798527,0.0,64.31096
0.0,63.801,0.0,64.31096
0.0,63.798836,0.0,64.30636
0.0,63.791615,0.0,64.29706
0.0,63.7802,0.0,64.283516
0.0,63.764725,0.0,64.26579
0.0,63.745296,0.0,64.244
0.0,63.72206,0.0,64.21829
0.0,63.69519,0.0,64.18884
0.0,63.664886,0.0,64.155846
0.0,63.631134,0.0,64.119385
0.0,63.593483,0.0,64.07931
0.0,63.55294,0.0,64.03628
0.0,63.509808,0.0,63.990566
0.0,63.46447,0.0,63.942272
0.0,63.417152,0.0,63.891838
0.0,63.368145,0.0,63.83954
0.0,63.317764,0.0,63.785652
0.0,63.266277,0.0,63.730415
0.0,63.219555,0.0,63.679707
0.0,63.174446,0.0,63.630398
0.0,63.129086,0.0,63.58052
0.0,63.08364,0.0,63.53022
0.0,63.03827,0.0,63.479614
0.0,62.993137,0.0,63.428795
0.0,62.948395,0.0,63.377834
0.0,62.904102,0.0,63.326874
0.0,62.863777,0.0,63.277824
0.0,62.82634,0.0,63.23012
0.0,62.789986,0.0,63.182816
0.0,62.754814,0.0,63.13598
0.0,62.72091,0.0,63.08967
0.0,62.68836,0.0,63.043938
0.0,62.65724,0.0,62.99884
0.0,62.627636,0.0,62.954437
0.0,62.5996,0.0,62.910744
0.0,62.57318,0.0,62.867783
0.0,62.548386,0.0,62.825546
0.0,62.525215,0.0,62.784004
0.0,62.50358,0.0,62.74467
0.0,62.48344,0.0,62.706516
0.0,62.464737,0.0,62.66902
0.0,62.447407,0.0,62.63218
0.0,62.431435,0.0,62.59607
0.0,62.416885,0.0,62.56089
0.0,62.404976,0.0,62.527878
0.0,62.396946,0.0,62.498333
0.0,62.397453,0.0,62.480637
0.0,62.39999,0.0,62.466797
0.0,62.4066,0.0,62.457375
0.0,62.416946,0.0,62.450768
0.0,62.42665,0.0,62.44312
0.0,62.436653,0.0,62.43809
0.0,62.446167,0.0,62.434296
0.0,62.455647,0.0,62.429676
0.0,62.464905,0.0,62.42411
0.0,62.472736,0.0,62.416958
0.0,62.477066,0.0,62.40821
0.0,62.477554,0.0,62.400536
0.0,62.47627,0.0,62.394333
0.0,62.477814,0.0,62.390736
0.0,62.48545,0.0,62.393177
0.0,62.49324,0.0,62.39557
0.0,62.50116,0.0,62.397976
0.0,62.50917,0.0,62.400448
0.0,62.51723,0.0,62.40304
0.0,62.525322,0.0,62.405796
0.0,62.533463,0.0,62.408512
65.25,62.541557,0.0,62.410934
65.44444,62.549297,0.0,62.413105
64.75,62.55639,0.0,62.41472
66.0,62.57105,0.0,62.42412
67.75,62.587784,0.0,62.435734
62.375,62.603367,0.0,62.446278
65.77778,62.616898,0.0,62.454723
66.125,62.62907,0.0,62.46189
66.5,62.63996,0.0,62.467876
65.625,62.649544,65.25,62.472652
63.22222,62.657806,65.44444,62.47621
65.875,62.664745,64.75,62.478554
64.44444,64.39838,66.0,64.36388
65.57143,65.01722,67.75,65.03616
68.0,64.67136,62.375,64.777626
66.25,64.98076,65.77778,65.03073
64.77778,65.853,66.125,65.93924
64.75,65.197876,66.5,65.149994
68.111115,65.33205,65.625,65.35036
67.5,65.53441,63.22222,65.55468
67.5,65.60242,65.875,65.61712
66.0,65.75336,64.44444,65.722725
65.25,65.496254,65.57143,65.41895
66.125,65.594315,68.0,65.56557
64.625,65.37937,66.25,65.34682
66.5,65.425964,64.77778,65.39951
67.375,65.74818,64.75,65.84397
67.0,65.926895,68.111115,65.95697
64.0,65.60969,67.5,65.58132
64.666664,65.66796,67.5,65.615906
67.375,65.89008,66.0,65.924515
67.666664,66.19209,65.25,66.17639
66.25,66.36847,66.125,66.38904
67.0,66.55255,64.625,66.485146
66.42857,66.41228,66.5,66.35651
64.625,66.38545,67.375,66.3377
64.44444,66.217155,67.0,66.15035
66.22222,66.30022,64.0,66.27341
67.0,66.38689,64.666664,66.403145
66.75,66.5643,67.375,66.54831
68.125,66.31456,67.666664,66.278496
66.5,66.16943,66.25,66.13349
65.5,66.2158,67.0,66.25032
67.22222,66.37398,66.42857,66.37917
67.833336,66.45256,64.625,66.38586
66.77778,66.6508,64.44444,66.59427
65.57143,66.65916,66.22222,66.61431
67.55556,66.40207,67.0,66.31784
66.0,66.23696,66.75,66.15711
65.375,66.19261,68.125,66.17828
67.55556,66.23507,66.5,66.24744
68.111115,66.334656,65.5,66.32625
68.0,66.73024,67.22222,66.74749
67.55556,66.90719,67.833336,66.90069
67.42857,66.673,66.77778,66.629814
67.666664,66.7213,65.57143,66.68731
66.875,66.90028,67.55556,66.85358
67.55556,66.93436,66.0,66.8649
68.25,66.79521,65.375,66.70385
66.375,66.97743,67.55556,66.93996
69.125,66.95986,68.111115,66.91014
68.625,66.81464,68.0,66.71905
67.77778,66.91936,67.55556,66.90675
68.875,67.122055,67.42857,67.10996
68.42857,67.30782,67.666664,67.26352
68.0,67.48159,66.875,67.410835
68.75,67.60131,67.55556,67.54698
67.44444,67.58261,68.25,67.54032
68.75,67.5045,66.375,67.43589
68.625,67.568985,69.125,67.5168
69.125,67.735374,68.625,67.690865
69.75,67.603096,67.77778,67.52199
67.44444,67.870056,68.875,67.84099
69.125,68.08398,68.42857,68.043274
68.875,68.13225,68.0,68.08244
69.625,68.21065,68.75,68.189835
68.44444,68.24066,67.44444,68.191895
69.77778,68.30618,68.75,68.25804
69.125,68.37142,68.625,68.32573
69.22222,68.28017,69.125,68.22406
68.875,68.37987,69.75,68.36128
69.0,68.4312,67.44444,68.40609
69.55556,68.54811,69.125,68.52715
69.375,68.7713,68.875,68.75489
69.125,68.62298,69.625,68.55919
68.5,68.67007,68.44444,68.656944
69.22222,68.71404,69.77778,68.68434
68.666664,68.86318,69.125,68.83386
69.75,68.8332,69.22222,68.798706
66.5,68.97422,68.875,68.956436
68.22222,68.98184,69.0,68.95877
69.25,69.05333,69.55556,69.033066
69.125,69.002335,69.375,68.98881
68.75,68.96929,69.125,68.9714
69.75,69.036514,68.5,69.03437
68.375,69.05576,69.22222,69.04302
69.0,69.05743,68.666664,69.05766
69.75,68.93826,69.75,68.95625
69.22222,68.941635,66.5,68.97146
68.0,68.856636,68.22222,68.89347
68.55556,68.98288,69.25,69.01456
68.0,68.601654,69.125,68.60906
68.5,68.52292,68.75,68.5612
68.75,68.66241,69.75,68.73233
68.888885,68.76289,68.375,68.81917
69.25,68.68012,69.0,68.732025
68.25,68.84007,69.75,68.8602
69.125,68.73201,69.22222,68.74633
68.888885,68.756836,68.0,68.77214
68.875,68.87485,68.55556,68.8706
68.5,68.89041,68.0,68.87665
67.75,68.74598,68.5,68.74853
67.77778,68.65549,68.75,68.66976
68.55556,68.54375,68.888885,68.57597
67.125,68.51325,69.25,68.569496
67.125,68.51415,68.25,68.57065
67.0,68.53992,69.125,68.60231
69.0,68.66256,68.888885,68.7035
68.333336,68.560326,68.875,68.5887
68.625,68.669754,68.5,68.68206
68.166664,68.67429,67.75,68.68025
67.0,68.68509,67.77778,68.67766
67.888885,68.65408,68.55556,68.63721
68.125,68.52263,67.125,68.4991
66.77778,68.39944,67.125,68.38267
69.125,68.403175,67.0,68.42142
67.875,68.20771,69.0,68.2158
66.75,68.10462,68.333336,68.00345
60.75,67.96703,68.625,67.795006
66.888885,68.04763,68.166664,68.072
66.875,68.112816,67.0,68.135124
68.25,68.196976,67.888885,68.19849
68.625,68.19941,68.125,68.17489
68.875,68.04825,66.77778,67.99411
66.875,68.01839,69.125,67.968155
59.625,67.9877,67.875,67.97488
65.5,67.860374,66.75,67.82334
67.888885,67.986534,60.75,68.00936
66.875,67.997154,66.888885,68.009636
61.333332,67.87902,66.875,67.8915
66.75,67.80582,68.25,67.865166
68.875,67.56315,68.625,67.662766
67.0,67.2554,68.875,67.383224
67.111115,67.377716,66.875,67.48159
64.5,67.49811,59.625,67.58562
66.875,67.78227,65.5,67.83863
67.111115,67.66453,67.888885,67.71144
65.0,67.429306,66.875,67.54618
67.75,67.10283,61.333332,67.25669
67.22222,66.94461,66.75,67.139046
68.875,66.92493,68.875,67.06094
68.75,66.75306,67.0,66.88713
66.25,66.70037,67.111115,66.9548
64.0,67.082985,64.5,67.27871
68.25,67.03117,66.875,67.2129
62.5,66.82209,67.111115,67.04372
68.75,66.27011,65.0,66.50342
68.85714,66.204605,67.75,66.496346
68.6,66.362305,67.22222,66.57294
66.625,65.971275,68.875,66.340645
67.625,66.23416,68.75,66.53984
62.25,66.39474,66.25,66.65103
64.333336,66.76612,64.0,66.91606
65.75,67.19857,68.25,67.3008
69.125,66.98028,62.5,67.09492
68.375,66.17287,68.75,66.45601
65.333336,66.617744,68.85714,66.79206
68.375,65.65892,68.6,66.1582
65.666664,65.839935,66.625,66.566696
67.25,66.54452,67.625,67.015236
66.125,66.9701,62.25,67.21545
67.111115,66.77702,64.333336,67.17959
65.5,66.77398,65.75,67.218796
69.111115,65.95922,69.125,66.59363
63.875,65.26869,68.375,65.95097
62.333332,65.02036,65.333336,65.66514
61.625,65.63249,68.375,66.24974
61.125,66.476654,65.666664,66.96971
67.0,66.03458,67.25,66.578835
65.25,66.431656,66.125,66.855034
68.666664,65.99374,67.111115,66.58728
68.125,65.772545,65.5,66.3103
68.71429,65.70488,69.111115,66.19955
68.44444,65.83829,63.875,66.25583
68.75,65.680595,62.333332,66.074196
55.625,66.11561,61.625,66.48364
67.875,65.751205,61.125,66.332275
66.333336,64.85201,67.0,65.772354
67.625,64.20438,65.25,65.175285
63.0,63.27852,68.666664,64.38548
63.75,63.58077,68.125,64.770065
59.714287,63.524967,68.71429,64.60008
63.5,64.24962,68.44444,65.06291
61.22222,65.032646,68.75,65.541405
67.625,65.53648,55.625,65.96797
66.375,65.80828,67.875,66.17754
62.555557,66.94031,66.333336,67.1025
63.5,64.76051,67.625,65.166695
63.666668,66.02799,63.0,66.198135
68.0,66.16127,63.75,66.415215
68.44444,66.43549,59.714287,66.71477
62.142857,66.25114,63.5,66.76846
62.875,65.27294,61.22222,66.030106
60.8,65.56432,67.625,65.60008
63.625,64.06872,66.375,64.82837
67.25,63.555122,62.555557,64.0575
60.125,63.78446,63.5,64.14691
62.75,64.35204,63.666668,64.427605
66.111115,64.0511,68.0,64.0896
64.22222,63.81137,68.44444,63.912678
67.25,63.81596,62.142857,63.760643
63.77778,64.28449,62.875,64.00311
66.125,64.68526,60.8,64.4329
66.77778,64.557816,63.625,64.17087
64.71429,64.8711,67.25,64.36911
63.444443,64.89462,60.125,64.260445
67.375,64.82795,62.75,64.199036
66.0,65.1507,66.111115,64.5379
65.71429,65.24783,64.22222,64.400894
67.44444,65.09007,67.25,64.26779
67.25,65.605316,63.77778,64.52168
67.0,65.75433,66.125,64.596825
69.111115,66.11761,66.77778,65.0091
63.0,66.03156,64.71429,65.09027
64.875,66.315,63.444443,65.508896
67.888885,66.61593,67.375,65.79424
63.0,66.62494,66.0,65.82219
